"","provider","id","procedure","amt","iv","value","duration","month","year","sex","eth","race","edu","vac","index","comment","check","question","age"
"6218","MTurk",160,"mcq",3,0.0018,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.5",45
"6219","MTurk",160,"mcq",1,0.00014,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.6",45
"6220","MTurk",160,"mcq",2,0.00088,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.7",45
"6221","MTurk",160,"mcq",1,2.2e-05,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.8",45
"6222","MTurk",160,"mcq",3,0.0059,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.9",45
"6223","MTurk",160,"mcq",1,0.00089,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.10",45
"6224","MTurk",160,"mcq",3,2.2e-05,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.11",45
"6225","MTurk",160,"mcq",2,0.00014,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.12",45
"6226","MTurk",160,"mcq",3,0.00014,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.14",45
"6227","MTurk",160,"mcq",2,0.0023,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.15",45
"6228","MTurk",160,"mcq",1,9e-06,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.16",45
"6229","MTurk",160,"mcq",3,5.7e-05,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.17",45
"6230","MTurk",160,"mcq",1,0.014,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.18",45
"6231","MTurk",160,"mcq",2,0.00034,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.19",45
"6232","MTurk",160,"mcq",3,9e-06,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.20",45
"6233","MTurk",160,"mcq",2,0.0058,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.21",45
"6234","MTurk",160,"mcq",1,0.0055,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.22",45
"6235","MTurk",160,"mcq",2,2.2e-05,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.23",45
"6236","MTurk",160,"mcq",1,0.0023,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.24",45
"6237","MTurk",160,"mcq",3,0.014,1,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.25",45
"6238","MTurk",160,"mcq",1,0.00034,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.26",45
"6239","MTurk",160,"mcq",3,0.00034,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.27",45
"6240","MTurk",160,"mcq",2,9e-06,0,497,1,1976,0,3,6,4,-1,"A3E8SXH0BAYG85","-1",7,"Q26.28",45
"6241","MTurk",161,"aa",1,4,0.65625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q5.14",51
"6242","MTurk",161,"aa",1,18,0.65625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q6.14",51
"6243","MTurk",161,"aa",1,60,0.71875,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q7.14",51
"6244","MTurk",161,"aa",1,108,0.09375,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q8.9",51
"6245","MTurk",161,"aa",2,4,0.46875,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q12.12",51
"6246","MTurk",161,"aa",2,18,0.34375,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q13.11",51
"6247","MTurk",161,"aa",2,60,0.65625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q14.14",51
"6248","MTurk",161,"aa",2,108,0.65625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q15.14",51
"6249","MTurk",161,"aa",3,4,0.46875,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q19.12",51
"6250","MTurk",161,"aa",3,18,0.34375,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q20.11",51
"6251","MTurk",161,"aa",3,60,0.15625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q21.10",51
"6252","MTurk",161,"aa",3,108,0.65625,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q22.14",51
"6253","MTurk",161,"mcq",2,0.014,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.1",51
"6254","MTurk",161,"mcq",1,5.7e-05,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.2",51
"6255","MTurk",161,"mcq",3,0.00088,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.3",51
"6256","MTurk",161,"mcq",2,5.7e-05,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.4",51
"6257","MTurk",161,"mcq",3,0.0018,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.5",51
"6258","MTurk",161,"mcq",1,0.00014,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.6",51
"6259","MTurk",161,"mcq",2,0.00088,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.7",51
"6260","MTurk",161,"mcq",1,2.2e-05,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.8",51
"6261","MTurk",161,"mcq",3,0.0059,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.9",51
"6262","MTurk",161,"mcq",1,0.00089,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.10",51
"6263","MTurk",161,"mcq",3,2.2e-05,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.11",51
"6264","MTurk",161,"mcq",2,0.00014,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.12",51
"6265","MTurk",161,"mcq",3,0.00014,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.14",51
"6266","MTurk",161,"mcq",2,0.0023,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.15",51
"6267","MTurk",161,"mcq",1,9e-06,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.16",51
"6268","MTurk",161,"mcq",3,5.7e-05,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.17",51
"6269","MTurk",161,"mcq",1,0.014,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.18",51
"6270","MTurk",161,"mcq",2,0.00034,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.19",51
"6271","MTurk",161,"mcq",3,9e-06,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.20",51
"6272","MTurk",161,"mcq",2,0.0058,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.21",51
"6273","MTurk",161,"mcq",1,0.0055,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.22",51
"6274","MTurk",161,"mcq",2,2.2e-05,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.23",51
"6275","MTurk",161,"mcq",1,0.0023,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.24",51
"6276","MTurk",161,"mcq",3,0.014,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.25",51
"6277","MTurk",161,"mcq",1,0.00034,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.26",51
"6278","MTurk",161,"mcq",3,0.00034,1,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.27",51
"6279","MTurk",161,"mcq",2,9e-06,0,442,12,1970,0,3,6,6,-1,"A3A76HW1K8AI7I","good",4,"Q26.28",51
"6280","MTurk",162,"aa",1,4,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q5.16",32
"6281","MTurk",162,"aa",1,18,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q6.16",32
"6282","MTurk",162,"aa",1,60,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q7.16",32
"6283","MTurk",162,"aa",1,108,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q8.16",32
"6284","MTurk",162,"aa",2,4,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q12.16",32
"6285","MTurk",162,"aa",2,18,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q13.16",32
"6286","MTurk",162,"aa",2,60,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q14.16",32
"6287","MTurk",162,"aa",2,108,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q15.16",32
"6288","MTurk",162,"aa",3,4,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q19.16",32
"6289","MTurk",162,"aa",3,18,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q20.16",32
"6290","MTurk",162,"aa",3,60,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q21.16",32
"6291","MTurk",162,"aa",3,108,0.96875,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q22.16",32
"6292","MTurk",162,"mcq",2,0.014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.1",32
"6293","MTurk",162,"mcq",1,5.7e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.2",32
"6294","MTurk",162,"mcq",3,0.00088,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.3",32
"6295","MTurk",162,"mcq",2,5.7e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.4",32
"6296","MTurk",162,"mcq",3,0.0018,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.5",32
"6297","MTurk",162,"mcq",1,0.00014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.6",32
"6298","MTurk",162,"mcq",2,0.00088,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.7",32
"6299","MTurk",162,"mcq",1,2.2e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.8",32
"6300","MTurk",162,"mcq",3,0.0059,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.9",32
"6301","MTurk",162,"mcq",1,0.00089,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.10",32
"6302","MTurk",162,"mcq",3,2.2e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.11",32
"6303","MTurk",162,"mcq",2,0.00014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.12",32
"6304","MTurk",162,"mcq",3,0.00014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.14",32
"6305","MTurk",162,"mcq",2,0.0023,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.15",32
"6306","MTurk",162,"mcq",1,9e-06,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.16",32
"6307","MTurk",162,"mcq",3,5.7e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.17",32
"6308","MTurk",162,"mcq",1,0.014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.18",32
"6309","MTurk",162,"mcq",2,0.00034,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.19",32
"6310","MTurk",162,"mcq",3,9e-06,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.20",32
"6311","MTurk",162,"mcq",2,0.0058,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.21",32
"6312","MTurk",162,"mcq",1,0.0055,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.22",32
"6313","MTurk",162,"mcq",2,2.2e-05,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.23",32
"6314","MTurk",162,"mcq",1,0.0023,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.24",32
"6315","MTurk",162,"mcq",3,0.014,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.25",32
"6316","MTurk",162,"mcq",1,0.00034,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.26",32
"6317","MTurk",162,"mcq",3,0.00034,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.27",32
"6318","MTurk",162,"mcq",2,9e-06,1,595,9,1989,0,2,6,4,-1,"A3UCN14K47XG33","none",3,"Q26.28",32
"6319","MTurk",163,"aa",1,4,0.71875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q5.14",40
"6320","MTurk",163,"aa",1,18,0.96875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q6.16",40
"6321","MTurk",163,"aa",1,60,0.96875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q7.16",40
"6322","MTurk",163,"aa",1,108,0.96875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q8.16",40
"6323","MTurk",163,"aa",2,4,0.40625,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q12.12",40
"6324","MTurk",163,"aa",2,18,0.96875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q13.16",40
"6325","MTurk",163,"aa",2,60,0.90625,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q14.16",40
"6326","MTurk",163,"aa",2,108,0.96875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q15.16",40
"6327","MTurk",163,"aa",3,4,0.46875,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q19.12",40
"6328","MTurk",163,"aa",3,18,0.40625,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q20.12",40
"6329","MTurk",163,"aa",3,60,0.53125,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q21.13",40
"6330","MTurk",163,"aa",3,108,0.59375,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q22.13",40
"6331","MTurk",163,"mcq",2,0.014,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.1",40
"6332","MTurk",163,"mcq",1,5.7e-05,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.2",40
"6333","MTurk",163,"mcq",3,0.00088,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.3",40
"6334","MTurk",163,"mcq",2,5.7e-05,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.4",40
"6335","MTurk",163,"mcq",3,0.0018,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.5",40
"6336","MTurk",163,"mcq",1,0.00014,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.6",40
"6337","MTurk",163,"mcq",2,0.00088,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.7",40
"6338","MTurk",163,"mcq",1,2.2e-05,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.8",40
"6339","MTurk",163,"mcq",3,0.0059,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.9",40
"6340","MTurk",163,"mcq",1,0.00089,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.10",40
"6341","MTurk",163,"mcq",3,2.2e-05,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.11",40
"6342","MTurk",163,"mcq",2,0.00014,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.12",40
"6343","MTurk",163,"mcq",3,0.00014,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.14",40
"6344","MTurk",163,"mcq",2,0.0023,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.15",40
"6345","MTurk",163,"mcq",1,9e-06,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.16",40
"6346","MTurk",163,"mcq",3,5.7e-05,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.17",40
"6347","MTurk",163,"mcq",1,0.014,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.18",40
"6348","MTurk",163,"mcq",2,0.00034,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.19",40
"6349","MTurk",163,"mcq",3,9e-06,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.20",40
"6350","MTurk",163,"mcq",2,0.0058,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.21",40
"6351","MTurk",163,"mcq",1,0.0055,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.22",40
"6352","MTurk",163,"mcq",2,2.2e-05,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.23",40
"6353","MTurk",163,"mcq",1,0.0023,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.24",40
"6354","MTurk",163,"mcq",3,0.014,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.25",40
"6355","MTurk",163,"mcq",1,0.00034,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.26",40
"6356","MTurk",163,"mcq",3,0.00034,1,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.27",40
"6357","MTurk",163,"mcq",2,9e-06,0,661,4,1981,0,3,6,8,-1,"ARHS1J5GM6QGZ","-1",7,"Q26.28",40
"6358","MTurk",164,"aa",1,4,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q5.9",61
"6359","MTurk",164,"aa",1,18,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q6.9",61
"6360","MTurk",164,"aa",1,60,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q7.9",61
"6361","MTurk",164,"aa",1,108,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q8.9",61
"6362","MTurk",164,"aa",2,4,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q12.9",61
"6363","MTurk",164,"aa",2,18,0.21875,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q13.10",61
"6364","MTurk",164,"aa",2,60,0.21875,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q14.10",61
"6365","MTurk",164,"aa",2,108,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q15.9",61
"6366","MTurk",164,"aa",3,4,0.96875,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q19.16",61
"6367","MTurk",164,"aa",3,18,0.96875,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q20.16",61
"6368","MTurk",164,"aa",3,60,0.03125,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q21.9",61
"6369","MTurk",164,"aa",3,108,0.96875,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q22.16",61
"6370","MTurk",164,"mcq",2,0.014,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.1",61
"6371","MTurk",164,"mcq",1,5.7e-05,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.2",61
"6372","MTurk",164,"mcq",3,0.00088,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.3",61
"6373","MTurk",164,"mcq",2,5.7e-05,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.4",61
"6374","MTurk",164,"mcq",3,0.0018,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.5",61
"6375","MTurk",164,"mcq",1,0.00014,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.6",61
"6376","MTurk",164,"mcq",2,0.00088,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.7",61
"6377","MTurk",164,"mcq",1,2.2e-05,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.8",61
"6378","MTurk",164,"mcq",3,0.0059,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.9",61
"6379","MTurk",164,"mcq",1,0.00089,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.10",61
"6380","MTurk",164,"mcq",3,2.2e-05,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.11",61
"6381","MTurk",164,"mcq",2,0.00014,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.12",61
"6382","MTurk",164,"mcq",3,0.00014,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.14",61
"6383","MTurk",164,"mcq",2,0.0023,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.15",61
"6384","MTurk",164,"mcq",1,9e-06,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.16",61
"6385","MTurk",164,"mcq",3,5.7e-05,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.17",61
"6386","MTurk",164,"mcq",1,0.014,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.18",61
"6387","MTurk",164,"mcq",2,0.00034,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.19",61
"6388","MTurk",164,"mcq",3,9e-06,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.20",61
"6389","MTurk",164,"mcq",2,0.0058,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.21",61
"6390","MTurk",164,"mcq",1,0.0055,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.22",61
"6391","MTurk",164,"mcq",2,2.2e-05,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.23",61
"6392","MTurk",164,"mcq",1,0.0023,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.24",61
"6393","MTurk",164,"mcq",3,0.014,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.25",61
"6394","MTurk",164,"mcq",1,0.00034,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.26",61
"6395","MTurk",164,"mcq",3,0.00034,1,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.27",61
"6396","MTurk",164,"mcq",2,9e-06,0,406,4,1960,0,2,6,6,-1,"A34FSERE9S8CWN","good",3,"Q26.28",61
"6397","MTurk",165,"aa",1,4,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q5.16",35
"6398","MTurk",165,"aa",1,18,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q6.16",35
"6399","MTurk",165,"aa",1,60,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q7.16",35
"6400","MTurk",165,"aa",1,108,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q8.16",35
"6401","MTurk",165,"aa",2,4,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q12.16",35
"6402","MTurk",165,"aa",2,18,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q13.16",35
"6403","MTurk",165,"aa",2,60,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q14.16",35
"6404","MTurk",165,"aa",2,108,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q15.16",35
"6405","MTurk",165,"aa",3,4,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q19.16",35
"6406","MTurk",165,"aa",3,18,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q20.16",35
"6407","MTurk",165,"aa",3,60,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q21.16",35
"6408","MTurk",165,"aa",3,108,0.96875,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q22.16",35
"6409","MTurk",165,"mcq",2,0.014,1,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q26.1",35
"6410","MTurk",165,"mcq",1,5.7e-05,1,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q26.2",35
"6411","MTurk",165,"mcq",3,0.00088,1,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q26.3",35
"6412","MTurk",165,"mcq",2,5.7e-05,1,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q26.4",35
"6413","MTurk",165,"mcq",3,0.0018,1,529,5,1986,0,3,6,6,-1,"A3O2SXUZ82SLG5","-1",3,"Q26.5",35
